% ID         RA        Dec     Ebv   Gal Long  Gal Lat   Ecl Long  Ecl Lat   Entry 
001682  301.76665  -26.16570   0.09   15.9166  -27.3813  298.3555   -5.7995   1682 
001683  304.56079  -26.16570   0.09   16.8046  -29.7647  300.8164   -6.3482   1683 
001684  307.35492  -26.16570   0.05   17.6753  -32.1588  303.2703   -6.9379   1684 
001685  310.14906  -26.16570   0.13   18.5305  -34.5627  305.7174   -7.5673   1685 
001686  312.94319  -26.16570   0.06   19.3719  -36.9758  308.1577   -8.2352   1686 
001687  315.73733  -26.16570   0.07   20.2013  -39.3973  310.5916   -8.9402   1687 
001688  318.53146  -26.16570   0.05   21.0205  -41.8268  313.0195   -9.6810   1688 
001689  321.32560  -26.16570   0.04   21.8314  -44.2635  315.4417  -10.4563   1689 
001690  324.11973  -26.16570   0.03   22.6361  -46.7071  317.8590  -11.2644   1690 
001691  326.91387  -26.16570   0.03   23.4368  -49.1568  320.2721  -12.1040   1691 
001692  329.70801  -26.16570   0.03   24.2361  -51.6122  322.6818  -12.9735   1692 
001693  332.50214  -26.16570   0.02   25.0369  -54.0730  325.0891  -13.8713   1693 
001694  335.29628  -26.16570   0.02   25.8428  -56.5384  327.4951  -14.7958   1694 
001695  338.09041  -26.16570   0.01   26.6580  -59.0083  329.9011  -15.7454   1695 
001696  340.88455  -26.16570   0.02   27.4882  -61.4820  332.3084  -16.7184   1696 
001697  343.67868  -26.16570   0.02   28.3407  -63.9592  334.7185  -17.7131   1697 
001698  346.47282  -26.16570   0.02   29.2255  -66.4394  337.1329  -18.7278   1698 
001699  349.26696  -26.16570   0.02   30.1574  -68.9221  339.5534  -19.7607   1699 
001700  352.06109  -26.16570   0.02   31.1580  -71.4069  341.9817  -20.8101   1700 
001701  354.85523  -26.16570   0.02   32.2626  -73.8930  344.4199  -21.8740   1701 
001702  357.64936  -26.16570   0.02   33.5311  -76.3797  346.8699  -22.9506   1702 
001717    0.00000  -28.54440   0.01   22.8504  -78.5464  347.7909  -26.0024   1717 
001718    2.85481  -28.54440   0.01   21.5200  -81.0432  350.3023  -27.1172   1718 
001719    5.70962  -28.54440   0.01   18.6520  -83.5220  352.8343  -28.2404   1719 
001720    8.56443  -28.54440   0.01   11.4894  -85.9469  355.3896  -29.3699   1720 
001721   11.41924  -28.54440   0.01  344.5638  -88.0954  357.9710  -30.5035   1721 
001722   14.27405  -28.54440   0.03  261.8059  -88.1105    0.5817  -31.6389   1722 
001723   17.12886  -28.54440   0.02  234.4812  -85.9681    3.2248  -32.7737   1723 
001724   19.98367  -28.54440   0.02  227.2500  -83.5441    5.9036  -33.9056   1724 
001725   22.83848  -28.54440   0.01  224.3609  -81.0656    8.6214  -35.0320   1725 
001726   25.69329  -28.54440   0.01  223.0216  -78.5689   11.3819  -36.1502   1726 
001727   28.54810  -28.54440   0.01  222.4052  -76.0648   14.1886  -37.2575   1727 
001728   31.40291  -28.54440   0.01  222.1843  -73.5577   17.0450  -38.3511   1728 
001729   34.25772  -28.54440   0.01  222.2044  -71.0500   19.9550  -39.4279   1729 
001730   37.11253  -28.54440   0.01  222.3830  -68.5430   22.9220  -40.4848   1730 
001731   39.96734  -28.54440   0.01  222.6728  -66.0377   25.9497  -41.5186   1731 
001732   42.82215  -28.54440   0.01  223.0444  -63.5350   29.0414  -42.5259   1732 
001733   45.67696  -28.54440   0.01  223.4790  -61.0354   32.2004  -43.5030   1733 
001734   48.53177  -28.54440   0.01  223.9640  -58.5395   35.4294  -44.4465   1734 
001735   51.38658  -28.54440   0.01  224.4909  -56.0480   38.7310  -45.3524   1735 
001736   54.24139  -28.54440   0.01  225.0536  -53.5613   42.1070  -46.2169   1736 
001737   57.09620  -28.54440   0.01  225.6480  -51.0800   45.5587  -47.0360   1737 
001738   59.95101  -28.54440   0.01  226.2711  -48.6046   49.0865  -47.8057   1738 
001739   62.80582  -28.54440   0.02  226.9209  -46.1358   52.6900  -48.5221   1739 
001740   65.66063  -28.54440   0.03  227.5961  -43.6740   56.3677  -49.1810   1740 
001741   68.51544  -28.54440   0.03  228.2960  -41.2200   60.1167  -49.7787   1741 
001742   71.37025  -28.54440   0.02  229.0201  -38.7744   63.9330  -50.3114   1742 
001743   74.22506  -28.54440   0.02  229.7684  -36.3378   67.8115  -50.7756   1743 
001744   77.07987  -28.54440   0.01  230.5411  -33.9109   71.7453  -51.1681   1744 
001745   79.93468  -28.54440   0.02  231.3386  -31.4946   75.7266  -51.4861   1745 
001746   82.78949  -28.54440   0.02  232.1618  -29.0897   79.7463  -51.7273   1746 
001747   85.64430  -28.54440   0.03  233.0113  -26.6970   83.7942  -51.8899   1747 
001748   88.49911  -28.54440   0.03  233.8883  -24.3174   87.8595  -51.9725   1748 
001749   91.35392  -28.54440   0.02  234.7940  -21.9519   91.9309  -51.9746   1749 
001750   94.20873  -28.54440   0.03  235.7296  -19.6017   95.9968  -51.8961   1750 
001751   97.06354  -28.54440   0.04  236.6968  -17.2678  100.0459  -51.7376   1751 
001752   99.91835  -28.54440   0.06  237.6972  -14.9515  104.0673  -51.5004   1752 
001753  102.77316  -28.54440   0.14  238.7325  -12.6541  108.0508  -51.1863   1753 
001754  105.62797  -28.54440    0.1  239.8048  -10.3771  111.9873  -50.7976   1754 
001755  108.48278  -28.54440   0.16  240.9161   -8.1219  115.8688  -50.3370   1755 
001756  111.33759  -28.54440   0.33  242.0688   -5.8903  119.6885  -49.8077   1756 
001757  114.19240  -28.54440    0.6  243.2652   -3.6840  123.4411  -49.2133   1757 
001758  117.04721  -28.54440    1.0  244.5079   -1.5051  127.1224  -48.5574   1758 
001759  119.90202  -28.54440   0.56  245.7997    0.6444  130.7298  -47.8439   1759 
001760  122.75683  -28.54440   0.35  247.1434    2.7622  134.2616  -47.0768   1760 
001761  125.61164  -28.54440   0.26  248.5421    4.8458  137.7172  -46.2602   1761 
001762  128.46645  -28.54440   0.11  249.9988    6.8925  141.0971  -45.3979   1762 
001763  131.32126  -28.54440   0.15  251.5169    8.8994  144.4024  -44.4940   1763 
001764  134.17607  -28.54440   0.12  253.0997   10.8635  147.6351  -43.5524   1764 
001765  137.03088  -28.54440   0.14  254.7505   12.7813  150.7976  -42.5769   1765 
001766  139.88569  -28.54440    0.1  256.4729   14.6493  153.8927  -41.5711   1766 
001767  142.74050  -28.54440   0.08  258.2702   16.4635  156.9236  -40.5387   1767 
001768  145.59531  -28.54440   0.09  260.1456   18.2198  159.8937  -39.4828   1768 
001769  148.45012  -28.54440   0.07  262.1022   19.9137  162.8065  -38.4070   1769 
001770  151.30493  -28.54440   0.07  264.1428   21.5405  165.6656  -37.3142   1770 
001771  154.15974  -28.54440   0.06  266.2699   23.0953  168.4748  -36.2075   1771 
001772  157.01455  -28.54440   0.06  268.4851   24.5728  171.2375  -35.0898   1772 
001773  159.86936  -28.54440   0.05  270.7897   25.9678  173.9575  -33.9638   1773 
001774  162.72417  -28.54440   0.06  273.1841   27.2744  176.6382  -32.8321   1774 
001775  165.57898  -28.54440   0.05  275.6675   28.4872  179.2830  -31.6973   1775 
001776  168.43379  -28.54440   0.05  278.2379   29.6004  181.8953  -30.5619   1776 
001777  171.28860  -28.54440   0.06  280.8924   30.6082  184.4782  -29.4282   1777 
001778  174.14341  -28.54440   0.05  283.6261   31.5054  187.0347  -28.2984   1778 
001779  176.99822  -28.54440   0.07  286.4330   32.2866  189.5678  -27.1749   1779 
001780  179.85303  -28.54440   0.06  289.3053   32.9470  192.0803  -26.0596   1780 
001781  182.70784  -28.54440   0.05  292.2338   33.4824  194.5747  -24.9547   1781 
001782  185.56265  -28.54440   0.05  295.2078   33.8892  197.0536  -23.8622   1782 
001783  188.41746  -28.54440   0.05  298.2154   34.1646  199.5193  -22.7840   1783 
001784  191.27227  -28.54440   0.05  301.2440   34.3065  201.9741  -21.7222   1784 
001785  194.12708  -28.54440   0.05  304.2801   34.3141  204.4199  -20.6785   1785 
001786  196.98189  -28.54440   0.06  307.3102   34.1871  206.8588  -19.6548   1786 
001787  199.83670  -28.54440   0.06  310.3208   33.9266  209.2925  -18.6529   1787 
001788  202.69151  -28.54440   0.05  313.2992   33.5344  211.7227  -17.6746   1788 
001789  205.54632  -28.54440   0.05  316.2333   33.0132  214.1509  -16.7217   1789 
001790  208.40113  -28.54440   0.05  319.1124   32.3666  216.5786  -15.7957   1790 
001791  211.25594  -28.54440   0.05  321.9270   31.5987  219.0069  -14.8984   1791 
001792  214.11075  -28.54440   0.05  324.6693   30.7143  221.4371  -14.0314   1792 
001793  216.96556  -28.54440   0.05  327.3328   29.7185  223.8701  -13.1963   1793 
001794  219.82037  -28.54440    0.1  329.9129   28.6169  226.3068  -12.3946   1794 
001795  222.67518  -28.54440   0.12  332.4061   27.4150  228.7479  -11.6278   1795 
001796  225.52999  -28.54440   0.13  334.8105   26.1185  231.1941  -10.8975   1796 
001797  228.38480  -28.54440   0.24  337.1252   24.7332  233.6458  -10.2050   1797 
001798  231.23961  -28.54440   0.25  339.3504   23.2646  236.1034   -9.5517   1798 
001799  234.09442  -28.54440   0.21  341.4872   21.7182  238.5671   -8.9388   1799 
001800  236.94923  -28.54440   0.18  343.5374   20.0992  241.0370   -8.3677   1800 
001801  239.80404  -28.54440   0.12  345.5033   18.4126  243.5132   -7.8394   1801 
001802  242.65885  -28.54440   0.21  347.3877   16.6631  245.9956   -7.3551   1802 
001803  245.51366  -28.54440   0.75  349.1935   14.8551  248.4838   -6.9158   1803 
001804  248.36847  -28.54440   0.38  350.9241   12.9930  250.9777   -6.5224   1804 
001805  251.22328  -28.54440   0.31  352.5828   11.0806  253.4767   -6.1758   1805 
001806  254.07809  -28.54440   0.21  354.1730    9.1215  255.9803   -5.8767   1806 
001807  256.93290  -28.54440   0.33  355.6982    7.1192  258.4881   -5.6258   1807 
001808  259.78771  -28.54440    0.7  357.1617    5.0768  260.9994   -5.4236   1808 
001809  262.64252  -28.54440   1.26  358.5667    2.9972  263.5134   -5.2706   1809 
001810  265.49733  -28.54440   2.36  359.9164    0.8831  266.0294   -5.1672   1810 
001811  268.35214  -28.54440    2.8    1.2138   -1.2630  268.5467   -5.1134   1811 
001812  271.20695  -28.54440   0.64    2.4619   -3.4387  271.0645   -5.1096   1812 
001813  274.06176  -28.54440   0.33    3.6634   -5.6420  273.5819   -5.1556   1813 
001814  276.91657  -28.54440   0.32    4.8208   -7.8709  276.0982   -5.2514   1814 
001815  279.77138  -28.54440   0.21    5.9366  -10.1235  278.6125   -5.3968   1815 
001816  282.62619  -28.54440   0.13    7.0132  -12.3982  281.1242   -5.5914   1816 
001817  285.48100  -28.54440   0.14    8.0526  -14.6934  283.6326   -5.8348   1817 
001818  288.33581  -28.54440    0.1    9.0567  -17.0076  286.1370   -6.1265   1818 
001819  291.19062  -28.54440    0.1   10.0275  -19.3396  288.6367   -6.4658   1819 
001820  294.04543  -28.54440    0.1   10.9667  -21.6881  291.1314   -6.8520   1820 
001821  296.90024  -28.54440   0.14   11.8756  -24.0518  293.6205   -7.2843   1821 
001822  299.75505  -28.54440   0.08   12.7557  -26.4299  296.1038   -7.7617   1822 
001823  302.60986  -28.54440   0.09   13.6083  -28.8212  298.5809   -8.2833   1823 
001824  305.46467  -28.54440   0.05   14.4343  -31.2248  301.0519   -8.8479   1824 
001825  308.31948  -28.54440   0.04   15.2347  -33.6399  303.5166   -9.4544   1825 
001826  311.17429  -28.54440   0.05   16.0102  -36.0656  305.9751  -10.1015   1826 
001827  314.02910  -28.54440    0.1   16.7612  -38.5011  308.4277  -10.7881   1827 
001828  316.88391  -28.54440   0.09   17.4880  -40.9458  310.8747  -11.5126   1828 
001829  319.73872  -28.54440   0.08   18.1906  -43.3989  313.3165  -12.2738   1829 
001830  322.59353  -28.54440   0.05   18.8686  -45.8598  315.7539  -13.0702   1830 
001831  325.44834  -28.54440   0.03   19.5213  -48.3279  318.1874  -13.9003   1831 
001832  328.30315  -28.54440   0.03   20.1475  -50.8026  320.6179  -14.7625   1832 
001833  331.15796  -28.54440   0.03   20.7452  -53.2832  323.0465  -15.6552   1833 
001834  334.01277  -28.54440   0.01   21.3116  -55.7694  325.4742  -16.5768   1834 
001835  336.86758  -28.54440   0.01   21.8428  -58.2604  327.9022  -17.5258   1835 
001836  339.72239  -28.54440   0.02   22.3328  -60.7558  330.3320  -18.5003   1836 
001837  342.57720  -28.54440   0.02   22.7736  -63.2550  332.7651  -19.4986   1837 
001838  345.43201  -28.54440   0.03   23.1531  -65.7574  335.2030  -20.5190   1838 
001839  348.28682  -28.54440   0.03   23.4532  -68.2624  337.6477  -21.5598   1839 
001840  351.14163  -28.54440   0.02   23.6463  -70.7693  340.1009  -22.6189   1840 
001841  353.99644  -28.54440   0.02   23.6873  -73.2770  342.5648  -23.6947   1841 
001842  356.85125  -28.54440   0.01   23.4993  -75.7842  345.0415  -24.7851   1842 
001843  359.70606  -28.54440   0.01   22.9388  -78.2888  347.5333  -25.8882   1843 
001860    0.00000  -30.92310   0.01   11.2276  -78.1416  346.5974  -28.1306   1860 
001861    2.92333  -30.92310   0.01    6.9772  -80.5244  349.1458  -29.2673   1861 
001862    5.84666  -30.92310   0.01  359.5132  -82.7913  351.7171  -30.4139   1862 
001863    8.76998  -30.92310   0.02  345.2546  -84.7868  354.3144  -31.5680   1863 
001864   11.69331  -30.92310   0.02  317.6924  -86.0706  356.9409  -32.7273   1864 
001865   14.61664  -30.92310   0.02  281.3111  -85.9061  359.6000  -33.8895   1865 
001866   17.53997  -30.92310   0.02  256.8853  -84.4200    2.2954  -35.0521   1866 
001867   20.46329  -30.92310   0.02  244.4548  -82.3475    5.0308  -36.2124   1867 
001868   23.38662  -30.92310   0.02  237.8366  -80.0493    7.8103  -37.3679   1868 
001869   26.30995  -30.92310   0.01  234.0111  -77.6518   10.6378  -38.5156   1869 
001870   29.23328  -30.92310   0.01  231.6730  -75.2044   13.5176  -39.6526   1870 
001871   32.15660  -30.92310   0.02  230.2066  -72.7294   16.4540  -40.7758   1871 
001872   35.07993  -30.92310   0.02  229.2918  -70.2384   19.4514  -41.8819   1872 
001873   38.00326  -30.92310   0.01  228.7476  -67.7383   22.5141  -42.9675   1873 
001874   40.92659  -30.92310   0.01  228.4650  -65.2331   25.6465  -44.0291   1874 
001875   43.84992  -30.92310   0.02  228.3748  -62.7257   28.8527  -45.0628   1875 
001876   46.77324  -30.92310   0.01  228.4311  -60.2181   32.1367  -46.0647   1876 
001877   49.69657  -30.92310   0.01  228.6024  -57.7119   35.5020  -47.0307   1877 
001878   52.61990  -30.92310   0.01  228.8666  -55.2084   38.9517  -47.9566   1878 
001879   55.54323  -30.92310   0.01  229.2078  -52.7087   42.4881  -48.8378   1879 
001880   58.46655  -30.92310   0.01  229.6144  -50.2138   46.1130  -49.6700   1880 
001881   61.38988  -30.92310   0.01  230.0776  -47.7246   49.8267  -50.4485   1881 
001882   64.31321  -30.92310   0.04  230.5912  -45.2419   53.6285  -51.1688   1882 
001883   67.23654  -30.92310   0.02  231.1504  -42.7666   57.5163  -51.8262   1883 
001884   70.15987  -30.92310   0.03  231.7515  -40.2996   61.4865  -52.4164   1884 
001885   73.08319  -30.92310   0.01  232.3921  -37.8416   65.5337  -52.9350   1885 
001886   76.00652  -30.92310   0.01  233.0703  -35.3937   69.6506  -53.3783   1886 
001887   78.92985  -30.92310   0.02  233.7849  -32.9566   73.8284  -53.7427   1887 
001888   81.85318  -30.92310   0.01  234.5352  -30.5314   78.0565  -54.0251   1888 
001889   84.77650  -30.92310   0.02  235.3210  -28.1190   82.3229  -54.2233   1889 
001890   87.69983  -30.92310   0.04  236.1422  -25.7206   86.6146  -54.3354   1890 
001891   90.62316  -30.92310   0.03  236.9993  -23.3371   90.9175  -54.3604   1891 
001892   93.54649  -30.92310   0.03  237.8929  -20.9699   95.2173  -54.2982   1892 
001893   96.46981  -30.92310   0.04  238.8240  -18.6201   99.4999  -54.1492   1893 
001894   99.39314  -30.92310   0.08  239.7937  -16.2892  103.7516  -53.9149   1894 
001895  102.31647  -30.92310   0.11  240.8035  -13.9786  107.9596  -53.5972   1895 
001896  105.23980  -30.92310   0.12  241.8547  -11.6899  112.1126  -53.1988   1896 
001897  108.16313  -30.92310   0.11  242.9494   -9.4248  116.2008  -52.7229   1897 
001898  111.08645  -30.92310   0.19  244.0893   -7.1850  120.2159  -52.1732   1898 
001899  114.00978  -30.92310    0.5  245.2767   -4.9726  124.1515  -51.5539   1899 
001900  116.93311  -30.92310   0.84  246.5139   -2.7896  128.0031  -50.8691   1900 
001901  119.85644  -30.92310   0.77  247.8033   -0.6384  131.7675  -50.1235   1901 
001902  122.77976  -30.92310   0.54  249.1476    1.4786  135.4433  -49.3215   1902 
001903  125.70309  -30.92310   0.28  250.5496    3.5588  139.0303  -48.4678   1903 
001904  128.62642  -30.92310   0.15  252.0121    5.5993  142.5296  -47.5670   1904 
001905  131.54975  -30.92310   0.17  253.5382    7.5970  145.9430  -46.6235   1905 
001906  134.47307  -30.92310   0.26  255.1308    9.5486  149.2732  -45.6417   1906 
001907  137.39640  -30.92310   0.16  256.7931   11.4506  152.5235  -44.6257   1907 
001908  140.31973  -30.92310   0.15  258.5281   13.2991  155.6978  -43.5797   1908 
001909  143.24306  -30.92310   0.13  260.3388   15.0901  158.7999  -42.5074   1909 
001910  146.16639  -30.92310    0.1  262.2279   16.8193  161.8343  -41.4126   1910 
001911  149.08971  -30.92310   0.07  264.1979   18.4820  164.8051  -40.2988   1911 
001912  152.01304  -30.92310   0.08  266.2512   20.0734  167.7169  -39.1693   1912 
001913  154.93637  -30.92310   0.06  268.3893   21.5886  170.5738  -38.0274   1913 
001914  157.85970  -30.92310   0.06  270.6134   23.0221  173.3803  -36.8760   1914 
001915  160.78302  -30.92310   0.06  272.9239   24.3686  176.1405  -35.7182   1915 
001916  163.70635  -30.92310   0.07  275.3201   25.6226  178.8584  -34.5566   1916 
001917  166.62968  -30.92310   0.05  277.8005   26.7785  181.5379  -33.3938   1917 
001918  169.55301  -30.92310   0.06  280.3624   27.8307  184.1827  -32.2326   1918 
001919  172.47634  -30.92310   0.05  283.0016   28.7738  186.7963  -31.0752   1919 
001920  175.39966  -30.92310   0.06  285.7127   29.6027  189.3821  -29.9240   1920 
001921  178.32299  -30.92310   0.05  288.4888   30.3127  191.9433  -28.7814   1921 
001922  181.24632  -30.92310   0.06  291.3217   30.8992  194.4829  -27.6494   1922 
001923  184.16965  -30.92310   0.05  294.2018   31.3587  197.0037  -26.5303   1923 
001924  187.09297  -30.92310   0.07  297.1182   31.6881  199.5084  -25.4261   1924 
001925  190.01630  -30.92310   0.06  300.0594   31.8852  201.9995  -24.3388   1925 
001926  192.93963  -30.92310   0.07  303.0130   31.9486  204.4793  -23.2704   1926 
