% ID         RA         Dec       Ebv      Gal Long  Gal Lat    Ecl Long  Ecl Lat   Entry
003678    257.35575   30.25000    0.05      52.6583   33.6880   251.7353   52.8905   3328
003679    265.01525   30.25000    0.05      54.7687   27.3269   262.7397   53.5637   3329
003680    272.67475   30.25000    0.04      57.1057   21.0639   273.9001   53.6531   3330
003681    280.33425   30.25000    0.10      59.6866   14.9203   284.9759   53.1534   3331
003682    287.99375   30.25000    0.10      62.5385    8.9216   295.7434   52.0932   3332
003683    295.65325   30.25000    0.17      65.6972    3.0990   306.0366   50.5291   3333
003684    303.31284   30.25000    2.12      69.2064   -2.5098   315.7644   48.5347   3334
003685    310.97253   30.25000    0.57      73.1172   -7.8583   324.9051   46.1901   3335
003686    318.63221   30.25000    0.17      77.4850  -12.8900   333.4877   43.5743   3336
003687    326.29189   30.25000    0.14      82.3665  -17.5368   341.5713   40.7603   3337
003688    333.95158   30.25000    0.12      87.8110  -21.7182   349.2287   37.8136   3338
003689    341.61126   30.25000    0.09      93.8494  -25.3423   356.5352   34.7921   3339
003690    349.27095   30.25000    0.07     100.4773  -28.3094     3.5628   31.7472   3340
003691    356.93063   30.25000    0.08     107.6372  -30.5200    10.3766   28.7248   3341
003692      8.05925   37.45000    0.08     119.3289  -25.0308    23.6354   30.9052   3342
003693     16.44075   37.45000    0.04     126.6711  -25.0308    30.4726   27.9380   3343
003694     24.82225   37.45000    0.05     133.9110  -24.0849    37.2368   25.1711   3344
003695     33.20375   37.45000    0.05     140.8609  -22.2333    43.9675   22.6413   3345
003696     41.58525   37.45000    0.04     147.3764  -19.5487    50.6938   20.3829   3346
003697     49.96675   37.45000    0.14     153.3680  -16.1238    57.4354   18.4273   3347
003698     58.34825   37.45000    0.19     158.7976  -12.0583    64.2036   16.8026   3348
003699     66.72975   37.45000    0.58     163.6662   -7.4501    71.0024   15.5329   3349
003700     75.11125   37.45000    0.54     167.9991   -2.3882    77.8293   14.6377   3350
003701     83.48526   37.45000    0.74     171.8291    3.0440    84.6705   14.1312   3351
003702     91.85178   37.45000    0.33     175.1951    8.7788    91.5152   14.0204   3352
003703    100.21830   37.45000    0.13     178.1325   14.7644    98.3571   14.3067   3353
003704    108.58482   37.45000    0.09     180.6620   20.9530   105.1843   14.9853   3354
003705    116.95133   37.45000    0.06     182.7883   27.3035   111.9873   16.0455   3355
003706    125.31785   37.45000    0.04     184.4925   33.7794   118.7605   17.4709   3356
003707    133.68437   37.45000    0.03     185.7201   40.3469   125.5042   19.2401   3357
003708    142.05089   37.45000    0.02     186.3578   46.9707   132.2252   21.3272   3358
003709    150.41741   37.45000    0.01     186.1851   53.6097   138.9384   23.7029   3359
003710    158.78393   37.45000    0.01     184.7654   60.2046   145.6673   26.3346   3360
003711    167.15044   37.45000    0.02     181.1746   66.6500   152.4453   29.1871   3361
003712    175.51696   37.45000    0.02     173.2680   72.7097   159.3163   32.2225   3362
003713    183.88348   37.45000    0.01     155.9237   77.7294   166.3368   35.3999   3363
003714    192.25000   37.45000    0.01     123.0000   79.9500   173.5774   38.6745   3364
003715    200.61652   37.45000    0.01      90.0763   77.7294   181.1251   41.9965   3365
003716    208.98304   37.45000    0.02      72.7320   72.7097   189.0858   45.3088   3366
003717    217.34956   37.45000    0.01      64.8254   66.6500   197.5848   48.5448   3367
003718    225.71607   37.45000    0.01      61.2346   60.2046   206.7639   51.6248   3368
003719    234.08259   37.45000    0.02      59.8149   53.6097   216.7696   54.4529   3369
003720    242.44911   37.45000    0.01      59.6422   46.9707   227.7250   56.9160   3370
003721    250.81563   37.45000    0.02      60.2799   40.3469   239.6782   58.8864   3371
003722    259.18215   37.45000    0.04      61.5075   33.7794   252.5340   60.2351   3372
003723    267.54867   37.45000    0.03      63.2117   27.3035   266.0021   60.8553   3373
003724    275.91518   37.45000    0.04      65.3380   20.9530   279.6214   60.6919   3374
003725    284.28170   37.45000    0.11      67.8675   14.7644   292.8839   59.7598   3375
003726    292.64822   37.45000    0.20      70.8049    8.7788   305.3896   58.1388   3376
003727    301.01474   37.45000    1.15      74.1709    3.0440   316.9315   55.9485   3377
003728    309.38875   37.45000    0.72      78.0009   -2.3882   327.4911   53.3170   3378
003729    317.77025   37.45000    0.19      82.3338   -7.4501   337.1532   50.3661   3379
003730    326.15175   37.45000    0.18      87.2024  -12.0583   346.0462   47.2047   3380
003731    334.53325   37.45000    0.11      92.6320  -16.1238   354.3178   43.9219   3381
003732    342.91475   37.45000    0.09      98.6236  -19.5487     2.1044   40.5921   3382
003733    351.29625   37.45000    0.12     105.1391  -22.2333     9.5237   37.2777   3383
003734    359.67775   37.45000    0.07     112.0890  -24.0849    16.6739   34.0329   3384
003735      3.05184   44.65000    0.08     116.1533  -17.4615    23.8656   39.0292   3385
003736     12.25000   44.65000    0.10     123.0000  -17.9500    31.0188   35.7846   3386
003737     21.44815   44.65000    0.07     129.8467  -17.4615    38.0478   32.7727   3387
003738     30.64631   44.65000    0.08     136.5079  -16.0162    45.0097   30.0354   3388
003739     39.84446   44.65000    0.12     142.8246  -13.6707    51.9451   27.6115   3389
003740     49.04261   44.65000    0.19     148.6802  -10.5082    58.8812   25.5357   3390
003741     58.24077   44.65000    0.40     154.0048   -6.6270    65.8341   23.8392   3391
003742     67.43892   44.65000    0.83     158.7678   -2.1289    72.8102   22.5479   3392
003743     76.66154   44.65000    0.42     162.9756    2.9018    79.8271   21.6806   3393
003744     85.90861   44.65000    0.33     166.6331    8.3783    86.8780   21.2550   3394
003745     95.15569   44.65000    0.12     169.7388   14.2062    93.9340   21.2811   3395
003746    104.40277   44.65000    0.10     172.2928   20.3126   100.9836   21.7583   3396
003747    113.64984   44.65000    0.06     174.2741   26.6318   108.0168   22.6789   3397
003748    122.89692   44.65000    0.06     175.6265   33.1016   115.0271   24.0275   3398
003749    132.14400   44.65000    0.03     176.2377   39.6582   122.0143   25.7828   3399
003750    141.39108   44.65000    0.02     175.9017   46.2285   128.9861   27.9175   3400
003751    150.63815   44.65000    0.01     174.2511   52.7159   135.9601   30.3997   3401
003752    159.88523   44.65000    0.02     170.6280   58.9708   142.9658   33.1932   3402
003753    169.13231   44.65000    0.01     163.8666   64.7295   150.0466   36.2584   3403
003754    178.37939   44.65000    0.01     152.1258   69.4885   157.2633   39.5521   3404
003755    187.62646   44.65000    0.01     133.9067   72.3572   164.6981   43.0267   3405
003756    196.87354   44.65000    0.01     112.0933   72.3572   172.4615   46.6289   3406
003757    206.12061   44.65000    0.02      93.8742   69.4885   180.7010   50.2973   3407
003758    215.36769   44.65000    0.01      82.1334   64.7295   189.6128   53.9574   3408
003759    224.61477   44.65000    0.02      75.3720   58.9708   199.4540   57.5151   3409
003760    233.86185   44.65000    0.01      71.7489   52.7159   210.5454   60.8467   3410
003761    243.10892   44.65000    0.01      70.0983   46.2285   223.2398   63.7881   3411
003762    252.35600   44.65000    0.02      69.7623   39.6582   237.8031   66.1284   3412
003763    261.60308   44.65000    0.02      70.3735   33.1016   254.1604   67.6281   3413
003764    270.85015   44.65000    0.04      71.7259   26.6318   271.6206   68.0845   3414
003765    280.09723   44.65000    0.07      73.7072   20.3126   288.9599   67.4259   3415
003766    289.34431   44.65000    0.11      76.2612   14.2062   305.0186   65.7540   3416
003767    298.59139   44.65000    0.34      79.3669    8.3783   319.2294   63.2856   3417
003768    307.83846   44.65000    3.03      83.0244    2.9018   331.6040   60.2579   3418
003769    317.06107   44.65000    0.67      87.2322   -2.1289   342.4121   56.8830   3419
003770    326.25923   44.65000    0.27      91.9952   -6.6270   352.0143   53.3179   3420
003771    335.45738   44.65000    0.17      97.3198  -10.5082     0.7465   49.6697   3421
003772    344.65554   44.65000    0.21     103.1754  -13.6707     8.8506   46.0269   3422
003773    353.85370   44.65000    0.12     109.4921  -16.0162    16.5108   42.4604   3423
003774      7.29030   51.85000    0.19     119.8851  -10.6303    32.1245   43.6558   3424
003775     17.20970   51.85000    0.21     126.1149  -10.6303    39.1561   40.4515   3425
003776     27.12910   51.85000    0.19     132.2597   -9.6794    46.0980   37.5504   3426
003777     37.04850   51.85000    0.17     138.1602   -7.8137    53.0005   34.9921   3427
003778     46.96790   51.85000    0.46     143.6840   -5.0995    59.8964   32.8126   3428
003779     56.88730   51.85000    1.20     148.7342   -1.6241    66.8047   31.0438   3429
003780     67.06312   51.85000    2.65     153.3567    2.6293    73.9128   29.6840   3430
003781     77.49536   51.85000    0.33     157.4670    7.6000    81.2215   28.7911   3431
003782     87.92760   51.85000    0.17     160.9122   13.0753    88.5446   28.4212   3432
003783     98.35984   51.85000    0.08     163.6626   18.9469    95.8701   28.5809   3433
003784    108.79208   51.85000    0.07     165.6688   25.1116   103.1857   29.2674   3434
003785    119.22432   51.85000    0.04     166.8423   31.4670   110.4818   30.4685   3435
003786    129.65656   51.85000    0.04     167.0279   37.9039   117.7547   32.1631   3436
003787    140.08880   51.85000    0.01     165.9649   44.2928   125.0098   34.3227   3437
003788    150.52104   51.85000    0.01     163.2304   50.4608   132.2648   36.9119   3438
003789    160.95328   51.85000    0.02     158.1777   56.1523   139.5533   39.8902   3439
003790    171.38552   51.85000    0.01     149.9597   60.9693   146.9292   43.2120   3440
003791    181.81776   51.85000    0.03     137.9603   64.3238   154.4741   46.8276   3441
003792    192.25000   51.85000    0.01     123.0000   65.5500   162.3080   50.6819   3442
003793    202.68224   51.85000    0.01     108.0397   64.3238   170.6091   54.7119   3443
003794    213.11448   51.85000    0.01      96.0403   60.9693   179.6470   58.8418   3444
003795    223.54672   51.85000    0.02      87.8223   56.1523   189.8388   62.9726   3445
003796    233.97896   51.85000    0.01      82.7696   50.4608   201.8379   66.9612   3446
003797    244.41120   51.85000    0.03      80.0351   44.2928   216.6286   70.5823   3447
003798    254.84344   51.85000    0.02      78.9721   37.9039   235.4120   73.4704   3448
003799    265.27568   51.85000    0.04      79.1577   31.4670   258.5865   75.1021   3449
003800    275.70792   51.85000    0.04      80.3312   25.1116   283.7470   75.0169   3450
003801    286.14016   51.85000    0.12      82.3374   18.9469   306.5550   73.2428   3451
003802    296.57240   51.85000    0.15      85.0878   13.0753   324.9182   70.2651   3452
003803    307.00464   51.85000    0.87      88.5330    7.6000   339.3947   66.5964   3453
003804    317.43688   51.85000    2.01      92.6433    2.6293   351.1869   62.5865   3454
003805    327.61270   51.85000    0.29      97.2658   -1.6241     1.0145   58.5526   3455
003806    337.53210   51.85000    0.29     102.3160   -5.0995     9.5677   54.6278   3456
003807    347.45150   51.85000    0.26     107.8398   -7.8137    17.4620   50.7951   3457
003808    357.37090   51.85000    0.21     113.7403   -9.6794    24.9289   47.1196   3458
003809      0.98986   59.05000    0.62     117.2283   -3.0456    34.1873   51.5650   3459
003810     12.98986   59.05000    0.50     123.3812   -3.5478    41.7454   47.8051   3460
003811     24.98986   59.05000    0.55     129.5206   -2.9049    49.2234   44.4611   3461
003812     36.98986   59.05000    0.53     135.4315   -1.1467    56.6866   41.5874   3462
003813     48.98986   59.05000    0.89     140.9247    1.6491    64.1710   39.2332   3463
003814     60.98986   59.05000    0.89     145.8492    5.3685    71.6918   37.4408   3464
003815     72.98986   59.05000    0.45     150.0919    9.8752    79.2487   36.2439   3465
003816     84.98986   59.05000    0.34     153.5646   15.0225    86.8309   35.6658   3466
003817     96.98986   59.05000    0.11     156.1834   20.6596    94.4211   35.7179   3467
003818    108.98986   59.05000    0.07     157.8448   26.6322   102.0001   36.3993   3468
003819    120.98986   59.05000    0.04     158.3978   32.7767   109.5516   37.6963   3469
003820    132.98986   59.05000    0.05     157.6138   38.9071   117.0661   39.5839   3470
003821    144.98986   59.05000    0.03     155.1580   44.7934   124.5455   42.0269   3471
003822    156.98986   59.05000    0.01     150.5899   50.1301   132.0080   44.9817   3472
003823    168.98986   59.05000    0.01     143.4737   54.5042   139.4937   48.3983   3473
003824    180.98986   59.05000    0.02     133.7431   57.4030   147.0741   52.2212   3474
003825    192.98986   59.05000    0.01     122.2749   58.3458   154.8689   56.3907   3475
003826    204.98986   59.05000    0.01     110.9338   57.1431   163.0800   60.8410   3476
003827    216.98986   59.05000    0.01     101.5021   54.0336   172.0674   65.4962   3477
003828    228.98986   59.05000    0.01      94.7165   49.5146   182.5308   70.2569   3478
003829    240.98986   59.05000    0.01      90.4347   44.0901   195.9984   74.9619   3479
003830    252.98986   59.05000    0.02      88.2071   38.1591   216.1891   79.2563   3480
003831    264.98986   59.05000    0.04      87.6037   32.0157   250.7908   82.1541   3481
003832    276.98986   59.05000    0.04      88.3038   25.8830   296.1976   81.8499   3482
003833    288.98986   59.05000    0.08      90.0902   19.9432   327.8870   78.6045   3483
003834    300.98986   59.05000    0.17      92.8193   14.3582   346.5439   74.2003   3484
003835    312.98986   59.05000    0.91      96.3913    9.2818   359.3453   69.4698   3485
003836    324.98986   59.05000    0.88     100.7232    4.8644     9.4920   64.7178   3486
003837    336.98986   59.05000    1.59     105.7246    1.2519    18.3157   60.0905   3487
003838    348.98986   59.05000    1.89     111.2783   -1.4215    26.4390   55.6816   3488
